vwap,transactions,ticker,timestamp,open,high,low,close,volume,sma_close_20
183.9709,768707,GOOGL,2024-12-10 00:00:00+00:00,182.845,186.36,181.05,185.17,54813022,362.9767499999999
,387841,GOOGL,2005-05-05 00:00:00+00:00,228.62,228.62,225.88,226.98,15004100,365.64874999999995
196.4612,568556,GOOGL,2024-12-16 00:00:00+00:00,192.87,199.0,192.62,196.66,44934901,363.23675
,160289,GOOGL,2021-08-05 00:00:00+00:00,2713.61,2727.0,2696.92,2725.03,893450,490.22124999999994
172.4417,466065,GOOGL,2004-12-08 00:00:00+00:00,170.57,173.68,168.73,169.98,15068500,468.17924999999997
164.2079,774355,GOOGL,2025-05-14 00:00:00+00:00,159.96,167.0,159.61,165.37,48755869,468.24825
155.934,707306,GOOGL,2025-03-28 00:00:00+00:00,160.49,161.82,153.63,154.33,48669335,461.71375
,185213,GOOGL,2012-07-20 00:00:00+00:00,608.76,612.94,598.18,610.82,12914400,460.27625
166.9713,671559,GOOGL,2025-05-16 00:00:00+00:00,167.725,169.35,165.62,166.19,42846925,436.24924999999996
243.0118,570870,GOOGL,2025-10-01 00:00:00+00:00,240.75,246.3,238.61,244.9,31658234,416.5157499999999
,136369,GOOGL,2016-08-29 00:00:00+00:00,793.05,798.52,790.32,795.82,773698,423.97024999999996
174.5833,575944,GOOGL,2025-07-08 00:00:00+00:00,177.85,177.95,172.81,174.36,40442535,400.70975
167.1511,545799,GOOGL,2025-06-24 00:00:00+00:00,166.92,168.22,166.13,166.77,40524312,379.30325
239.7085,457752,GOOGL,2025-09-11 00:00:00+00:00,239.88,242.25,236.25,240.37,30599328,382.17075
203.0087,472321,GOOGL,2025-08-12 00:00:00+00:00,201.365,204.5,200.59,203.34,30424452,383.7105
165.494,445544,GOOGL,2025-05-19 00:00:00+00:00,164.51,166.64,164.22,166.54,30426097,383.31949999999995
159.5837,448552,GOOGL,2025-04-14 00:00:00+00:00,159.995,161.72,157.56,159.07,30332957,381.502
156.5491,465738,GOOGL,2025-04-01 00:00:00+00:00,153.62,158.1,153.62,157.07,30672899,381.78249999999997
,156705,GOOGL,2020-11-27 00:00:00+00:00,1764.54,1797.01,1764.54,1787.02,739507,456.91949999999997
168.4287,492112,GOOGL,2025-03-03 00:00:00+00:00,171.925,173.37,165.93,167.01,40770451,443.14
259.8423,589417,GOOGL,2025-10-24 00:00:00+00:00,256.58,261.68,255.315,259.92,28655126,446.87749999999994
,265161,GOOGL,2004-12-13 00:00:00+00:00,172.03,173.18,169.45,170.45,9627500,444.05099999999993
198.9999,458841,GOOGL,2025-08-20 00:00:00+00:00,200.73,201.28,196.595,199.32,28955498,444.1839999999999
175.157,428532,GOOGL,2025-06-13 00:00:00+00:00,172.44,177.13,172.385,174.67,27663107,316.66599999999994
156.8253,397094,GOOGL,2025-04-15 00:00:00+00:00,159.125,159.65,155.21,156.31,27551534,315.98249999999996
279.5001,687701,GOOGL,2025-11-13 00:00:00+00:00,282.34,282.84,277.24,278.57,29494040,321.6425
189.9262,239949,GOOGL,2024-12-31 00:00:00+00:00,191.075,191.96,188.51,189.3,17466919,323.39099999999996
184.2004,305782,GOOGL,2025-02-20 00:00:00+00:00,184.8,185.31,182.72,184.56,20441462,302.078
185.242,314620,GOOGL,2025-02-14 00:00:00+00:00,185.055,186.4,184.32,185.23,20448437,303.03
189.585,328515,GOOGL,2025-01-02 00:00:00+00:00,190.65,192.0,187.5,189.43,20370828,300.25649999999996
177.6321,417766,GOOGL,2025-07-02 00:00:00+00:00,175.54,178.86,175.07,178.64,29128947,269.3974999999999
190.8167,425108,GOOGL,2025-02-06 00:00:00+00:00,189.5,192.1,188.72,191.6,29297442,270.25949999999995
208.673,493298,GOOGL,2025-08-25 00:00:00+00:00,206.43,210.52,205.28,208.49,29928878,272.34549999999996
190.0464,236897,GOOGL,2025-01-14 00:00:00+00:00,191.24,191.98,188.3082,189.66,17174854,269.80999999999995
244.2928,660367,GOOGL,2025-10-03 00:00:00+00:00,244.49,246.3,241.655,245.35,30249559,271.91049999999996
283.2471,682673,GOOGL,2025-11-05 00:00:00+00:00,278.87,286.415,277.34,284.31,30283252,277.7989999999999
172.8892,391515,GOOGL,2025-03-07 00:00:00+00:00,171.26,174.97,170.27,173.86,27385813,278.53849999999994
171.422,240842,GOOGL,2024-12-03 00:00:00+00:00,171.49,172.68,170.85,171.34,22248705,279.25199999999995
167.3131,341183,GOOGL,2025-03-24 00:00:00+00:00,167.065,168.32,165.14,167.68,30879129,198.28499999999994
171.8896,403758,GOOGL,2025-03-05 00:00:00+00:00,170.52,173.78,169.06,173.02,30954922,198.58549999999997
179.5356,496038,GOOGL,2025-07-11 00:00:00+00:00,176.785,181.43,176.48,180.19,34282922,194.59899999999996
176.9674,526644,GOOGL,2025-07-07 00:00:00+00:00,179.06,179.297,175.68,176.79,34175648,194.91599999999997
285.0157,758334,GOOGL,2025-11-06 00:00:00+00:00,285.33,288.35,281.14,284.75,37173648,199.18749999999994
,107115,GOOGL,2019-10-07 00:00:00+00:00,1207.0,1218.91,1204.36,1208.25,879020,250.86649999999995
206.8936,365943,GOOGL,2025-08-26 00:00:00+00:00,207.51,207.85,205.7,207.14,28464130,253.408
166.1104,408248,GOOGL,2025-03-12 00:00:00+00:00,166.58,167.6399,163.53,167.11,28372396,247.83499999999995
172.5684,396440,GOOGL,2025-03-06 00:00:00+00:00,170.53,174.81,170.5,172.35,28301953,246.98749999999995
153.5576,410386,GOOGL,2025-04-16 00:00:00+00:00,153.1,155.89,151.51,153.33,28187421,245.426
174.8501,416868,GOOGL,2025-06-18 00:00:00+00:00,176.01,176.56,173.2,173.32,28707524,244.83049999999994
175.7177,414305,GOOGL,2025-06-09 00:00:00+00:00,174.54,176.47,174.37,176.09,28935906,244.16349999999997
166.5925,397728,GOOGL,2025-03-26 00:00:00+00:00,169.0,169.61,164.84,165.06,28939326,243.48449999999994
248.3166,512324,GOOGL,2025-09-24 00:00:00+00:00,251.66,252.3501,246.44,247.14,28201003,246.26149999999993
202.0546,471337,GOOGL,2025-08-13 00:00:00+00:00,204.13,204.53,197.5101,201.96,28342922,245.93499999999995
193.1901,520013,GOOGL,2025-07-25 00:00:00+00:00,191.98,194.33,191.26,193.18,39785863,246.11099999999996
170.1052,521290,GOOGL,2025-02-27 00:00:00+00:00,173.99,174.56,167.94,168.5,39991015,242.26849999999996
162.9169,344964,GOOGL,2025-03-20 00:00:00+00:00,161.57,164.89,160.96,162.8,28138464,236.19299999999993
201.8328,404557,GOOGL,2025-02-03 00:00:00+00:00,200.69,203.75,200.1,201.23,27838348,237.56149999999997
248.3248,614987,GOOGL,2025-10-06 00:00:00+00:00,244.78,251.32,244.58,250.43,28894653,241.516
249.8397,564500,GOOGL,2025-10-15 00:00:00+00:00,247.245,252.11,245.99,251.03,27007690,245.68349999999995
175.9097,380562,GOOGL,2025-06-16 00:00:00+00:00,174.73,176.94,174.65,176.77,27389208,245.87099999999995
176.6927,491595,GOOGL,2025-07-10 00:00:00+00:00,175.63,178.429,174.38,177.62,29252386,245.74249999999998
160.9748,404711,GOOGL,2025-05-01 00:00:00+00:00,160.45,161.95,158.91,161.3,30203248,244.96799999999993
172.1026,430878,GOOGL,2025-05-29 00:00:00+00:00,174.0,174.4193,170.63,171.86,29373803,239.32349999999997
180.3627,398795,GOOGL,2025-02-24 00:00:00+00:00,181.99,183.12,178.885,179.25,29854206,187.87349999999998
203.5749,305584,GOOGL,2025-08-18 00:00:00+00:00,204.2,205.265,202.49,203.5,18526594,187.69149999999996
195.138,276384,GOOGL,2025-01-29 00:00:00+00:00,195.555,196.785,193.43,195.41,18218256,189.10649999999995
163.0132,295271,GOOGL,2025-03-21 00:00:00+00:00,161.205,164.24,160.8901,163.99,36625764,188.68849999999995
164.5223,284195,GOOGL,2025-05-05 00:00:00+00:00,163.0,165.39,162.72,164.21,21341814,189.23249999999996
185.2869,289643,GOOGL,2025-02-11 00:00:00+00:00,185.03,186.94,184.28,185.32,21239519,189.83249999999995
173.5498,279424,GOOGL,2024-12-05 00:00:00+00:00,175.36,176.06,172.33,172.64,21356243,189.65999999999994
191.744,261756,GOOGL,2025-01-03 00:00:00+00:00,191.37,193.21,189.975,191.79,18596159,190.99649999999994
244.7905,416121,GOOGL,2025-10-08 00:00:00+00:00,244.96,246.005,243.82,244.62,21307104,190.87049999999994
195.5525,342929,GOOGL,2025-08-06 00:00:00+00:00,194.5,196.63,193.67,196.09,21562908,190.57699999999994
184.8211,289687,GOOGL,2025-02-13 00:00:00+00:00,184.32,186.28,183.14,186.14,21402523,190.22499999999997
194.8156,270843,GOOGL,2025-01-15 00:00:00+00:00,193.09,196.36,191.86,195.55,21775969,191.57749999999996
175.8939,320822,GOOGL,2025-06-12 00:00:00+00:00,176.18,176.72,174.745,175.7,20941873,192.22249999999994
174.3966,265161,GOOGL,2024-12-06 00:00:00+00:00,172.03,175.08,171.86,174.71,21462393,190.89649999999995
168.6929,184272,GOOGL,2024-11-29 00:00:00+00:00,168.5,169.43,167.16,168.95,14257244,186.82249999999996
195.5292,155818,GOOGL,2024-12-24 00:00:00+00:00,194.84,196.11,193.78,196.11,10403259,184.07649999999995
191.1967,255690,GOOGL,2024-12-30 00:00:00+00:00,189.8,192.55,189.12,191.24,14264659,184.79999999999995
195.8087,196317,GOOGL,2024-12-26 00:00:00+00:00,195.15,196.748,194.375,195.6,12057210,185.69899999999996
,30327,GOOGL,2021-08-12 00:00:00+00:00,2719.51,2746.0,2708.51,2743.88,825943,314.828
,30327,GOOGL,2021-12-29 00:00:00+00:00,2932.8857,2948.34,2912.95,2933.1,889373,452.89
,30327,GOOGL,2021-08-09 00:00:00+00:00,2718.85,2743.68,2706.785,2738.26,888300,580.8405
,30327,GOOGL,2021-07-12 00:00:00+00:00,2523.56,2541.3888,2512.215,2539.51,883389,697.641
,130967,GOOGL,2016-12-23 00:00:00+00:00,808.01,810.9696,805.11,807.8,765537,728.2605
163.3455,263734,GOOGL,2025-05-06 00:00:00+00:00,162.17,164.8,161.19,163.23,21277210,728.2225000000001
246.9564,377156,GOOGL,2025-09-26 00:00:00+00:00,247.065,249.42,245.97,246.54,18503194,732.3389999999999
173.5963,497010,GOOGL,2025-02-26 00:00:00+00:00,175.07,176.08,171.5807,172.73,35431268,731.7094999999999
173.0685,514822,GOOGL,2025-06-06 00:00:00+00:00,170.83,174.5,170.83,173.68,35731832,731.7615
183.6997,445505,GOOGL,2025-02-18 00:00:00+00:00,185.6,185.96,181.7401,183.77,29916675,731.3605
198.9275,440059,GOOGL,2025-01-21 00:00:00+00:00,199.07,202.29,197.87,198.05,29971292,729.0319999999999
196.6983,385128,GOOGL,2025-01-06 00:00:00+00:00,193.98,198.2222,193.85,196.87,29563638,729.071
288.3176,670001,GOOGL,2025-11-10 00:00:00+00:00,284.42,290.8,282.855,290.1,29557309,734.269
278.0549,669411,GOOGL,2025-11-04 00:00:00+00:00,276.75,281.27,276.26,277.54,30078369,738.3684999999999
282.8548,657172,GOOGL,2025-11-03 00:00:00+00:00,282.175,285.53,279.8,283.72,29785996,743.7695
183.5563,330693,GOOGL,2025-02-12 00:00:00+00:00,183.22,185.11,181.83,183.61,22072559,744.2144999999999
190.091,299677,GOOGL,2025-01-13 00:00:00+00:00,190.07,191.18,187.36,191.01,21823699,745.3174999999999
286.6524,573860,GOOGL,2005-06-20 00:00:00+00:00,276.08,287.672,271.73,286.7,42007300,749.847
201.8328,404557,GOOGL,2005-02-01 00:00:00+00:00,194.38,203.75,190.63,191.9,37640300,749.88
195.9514,277088,GOOGL,2025-01-17 00:00:00+00:00,196.53,197.23,193.75,196.0,27735089,749.9
244.7325,562229,GOOGL,2025-10-14 00:00:00+00:00,241.23,247.12,240.51,245.45,22111572,624.9784999999999
192.4079,284116,GOOGL,2024-12-27 00:00:00+00:00,194.95,195.32,190.65,192.76,18891362,487.9615
168.9513,268773,GOOGL,2024-11-26 00:00:00+00:00,167.63,169.82,167.58,169.12,20486720,359.50449999999995
169.1949,488304,GOOGL,2025-06-05 00:00:00+00:00,170.34,170.93,167.59,168.21,36444564,240.93949999999995
267.8078,605889,GOOGL,2025-10-28 00:00:00+00:00,269.69,270.73,266.5,267.47,29738564,213.92299999999994
280.7015,863530,GOOGL,2025-10-31 00:00:00+00:00,283.21,286.0,277.03,281.19,39267945,219.82099999999997
251.9051,602184,GOOGL,2025-10-17 00:00:00+00:00,250.76,254.22,247.81,253.3,29671629,220.15899999999996
178.7637,311851,GOOGL,2025-07-03 00:00:00+00:00,178.5,179.67,177.05,179.53,21689729,220.49899999999994
175.485,250271,GOOGL,2024-11-20 00:00:00+00:00,177.34,177.675,173.78,175.98,18997111,220.61399999999998
193.7991,243138,GOOGL,2025-01-16 00:00:00+00:00,194.14,195.48,192.81,192.91,17815432,221.07099999999997
175.197,535361,GOOGL,2025-07-01 00:00:00+00:00,175.735,176.09,173.53,175.84,35904526,219.96049999999997
170.4568,519499,GOOGL,2025-06-25 00:00:00+00:00,167.63,172.36,167.55,170.68,35478989,218.65099999999993
160.397,423036,GOOGL,2025-04-28 00:00:00+00:00,162.425,163.15,158.6,160.61,29745782,212.17649999999995
,130967,GOOGL,2014-08-22 00:00:00+00:00,593.27,594.99,589.8,592.54,877200,227.92649999999995
,30327,GOOGL,2021-12-31 00:00:00+00:00,2921.0,2933.97,2897.04,2897.04,879717,358.5924999999999
207.5555,367895,GOOGL,2025-08-27 00:00:00+00:00,205.7,208.91,205.65,207.48,23022850,359.78599999999994
151.362,479260,GOOGL,2025-04-17 00:00:00+00:00,154.29,154.68,148.5,151.16,33046576,357.79349999999994
,155818,GOOGL,2019-09-18 00:00:00+00:00,1230.24,1236.24,1216.47,1232.65,892788,405.091
,144926,GOOGL,2016-08-18 00:00:00+00:00,805.36,808.0,801.63,802.75,865160,435.6334999999999
196.9303,514813,GOOGL,2024-12-17 00:00:00+00:00,197.25,201.42,194.98,195.42,43504025,435.6044999999999
194.5166,557550,GOOGL,2025-07-29 00:00:00+00:00,192.43,195.92,192.08,195.75,41389153,433.11949999999996
159.8761,575950,GOOGL,2025-03-18 00:00:00+00:00,163.675,164.25,156.72,160.67,42074751,431.515
176.1505,538759,GOOGL,2025-02-25 00:00:00+00:00,178.04,178.74,174.6939,175.42,41913411,431.8299999999999
,135739,GOOGL,2014-08-22 00:00:00+00:00,593.27,594.99,589.8,592.54,877200,453.04650000000004
274.4841,885116,GOOGL,2025-10-29 00:00:00+00:00,267.75,275.336,267.67,274.57,43580277,453.40149999999994
159.1,634984,GOOGL,2025-05-13 00:00:00+00:00,158.79,160.57,156.16,159.53,42382126,447.3185
164.3632,515220,GOOGL,2025-05-15 00:00:00+00:00,165.84,166.205,162.3732,163.96,33146669,442.85149999999993
289.996,522742,GOOGL,2025-11-11 00:00:00+00:00,287.745,291.915,287.32,291.31,19842136,448.4405
172.9493,437665,GOOGL,2025-05-28 00:00:00+00:00,173.16,175.265,171.9107,172.36,34783997,448.25949999999995
157.8333,419220,GOOGL,2025-04-30 00:00:00+00:00,157.975,159.27,155.4,158.8,34981059,446.5539999999999
193.4106,462228,GOOGL,2024-12-12 00:00:00+00:00,195.0,195.18,191.71,191.96,34817486,447.35999999999996
,144926,GOOGL,2014-08-22 00:00:00+00:00,593.27,594.99,589.8,592.54,877200,468.453
,196317,GOOGL,2019-11-11 00:00:00+00:00,1304.0,1304.9,1295.87,1298.28,861860,525.3365
252.5895,569783,GOOGL,2025-09-22 00:00:00+00:00,254.43,255.78,250.3,252.53,32290538,508.33599999999996
235.246,521219,GOOGL,2025-09-08 00:00:00+00:00,235.47,238.13,233.67,234.04,32474743,375.186
181.1813,497465,GOOGL,2025-07-14 00:00:00+00:00,181.01,183.67,179.68,181.56,32536632,373.89
247.0462,574601,GOOGL,2025-10-07 00:00:00+00:00,248.27,250.44,245.52,245.76,23181285,378.61999999999995
237.7124,527732,GOOGL,2025-09-09 00:00:00+00:00,234.165,240.47,233.229,239.63,38060959,328.96899999999994
204.8495,485743,GOOGL,2025-08-15 00:00:00+00:00,203.85,206.44,201.28,203.9,34931422,299.0265
192.1689,491278,GOOGL,2025-07-28 00:00:00+00:00,193.65,194.05,190.84,192.58,38139504,298.8845
183.321,500167,GOOGL,2025-07-16 00:00:00+00:00,183.235,184.327,182.03,182.97,33104193,298.24549999999994
,141582,GOOGL,2016-08-22 00:00:00+00:00,798.51,799.3,794.33,796.95,853365,330.05949999999996
186.7638,338937,GOOGL,2025-02-10 00:00:00+00:00,187.35,188.2,185.86,186.47,23105649,330.61199999999997
171.2541,273500,GOOGL,2024-12-02 00:00:00+00:00,168.765,172.075,168.57,171.49,23789084,309.55949999999996
177.0133,315069,GOOGL,2024-11-19 00:00:00+00:00,173.72,178.87,173.56,178.12,23434925,304.73699999999997
192.9207,617249,GOOGL,2025-01-27 00:00:00+00:00,192.41,196.88,190.73,191.81,41728893,306.35099999999994
,134068,GOOGL,2019-12-10 00:00:00+00:00,1339.94,1348.0,1334.0,1342.89,880430,365.29749999999996
,196317,GOOGL,2021-09-09 00:00:00+00:00,2876.81,2886.21,2863.55,2870.82,765855,494.27299999999997
,134218,GOOGL,2016-12-23 00:00:00+00:00,808.01,810.9696,805.11,807.8,765537,526.045
,184272,GOOGL,2021-08-09 00:00:00+00:00,2718.85,2743.68,2706.785,2738.26,888300,655.018
200.6547,405516,GOOGL,2025-08-11 00:00:00+00:00,200.935,201.475,199.07,201.0,25832435,655.47
163.838,348172,GOOGL,2025-05-02 00:00:00+00:00,163.405,164.97,161.87,164.03,25715005,634.0445000000001
241.7495,612298,GOOGL,2025-09-30 00:00:00+00:00,242.81,243.29,239.245,243.1,34724346,581.2855
193.7011,310991,GOOGL,2024-12-23 00:00:00+00:00,192.62,195.1,190.15,194.63,25675014,578.3905
165.8538,729408,GOOGL,2025-03-10 00:00:00+00:00,168.26,168.46,163.69,165.87,43377356,574.982
,615084,GOOGL,2025-02-04 00:00:00+00:00,203.39,207.05,202.81,206.38,43856425,576.2230000000001
172.4417,466065,GOOGL,2025-06-26 00:00:00+00:00,172.43,173.69,169.94,173.54,31796690,572.612
200.8974,540140,GOOGL,2025-08-08 00:00:00+00:00,197.22,202.61,197.17,201.42,39161826,570.7014999999999
163.4708,394050,GOOGL,2025-03-19 00:00:00+00:00,161.76,165.87,161.0,163.89,34275582,568.701
191.5092,423247,GOOGL,2024-12-18 00:00:00+00:00,195.22,197.0,187.74,188.4,34166074,568.492
,152516,GOOGL,2014-08-22 00:00:00+00:00,593.27,594.99,589.8,592.54,877200,588.9705
,162582,GOOGL,2014-08-22 00:00:00+00:00,593.27,594.99,589.8,592.54,877200,578.75
,155818,GOOGL,2021-12-31 00:00:00+00:00,2921.0,2933.97,2897.04,2897.04,879717,714.2785
,150170,GOOGL,2019-11-11 00:00:00+00:00,1304.0,1304.9,1295.87,1298.28,861860,770.618
157.8237,665564,GOOGL,2025-05-12 00:00:00+00:00,157.485,159.1,156.25,158.46,44138818,769.635
169.0882,482622,GOOGL,2025-06-02 00:00:00+00:00,167.84,169.87,167.39,169.03,38612272,768.496
,184272,GOOGL,2021-12-31 00:00:00+00:00,2921.0,2933.97,2897.04,2897.04,879717,846.2035
165.1778,490822,GOOGL,2024-11-22 00:00:00+00:00,165.85,166.46,163.9,164.76,38604587,710.9005
244.6222,583310,GOOGL,2025-09-25 00:00:00+00:00,244.4,246.49,240.74,245.79,31020383,682.8
238.7814,826805,GOOGL,2025-10-10 00:00:00+00:00,241.43,244.09,235.84,236.57,33180323,557.7154999999999
184.7411,275318,GOOGL,2025-02-19 00:00:00+00:00,184.07,185.46,183.59,185.27,19549396,556.9289999999999
246.1596,579955,GOOGL,2025-09-29 00:00:00+00:00,247.85,251.1486,242.77,244.05,32505777,560.93
196.1785,387454,GOOGL,2025-08-07 00:00:00+00:00,197.06,197.54,194.33,196.52,26321811,558.6009999999999
147.3528,394878,GOOGL,2025-04-21 00:00:00+00:00,148.88,148.945,146.1,147.67,26049115,556.2529999999999
198.8199,343059,GOOGL,2025-01-22 00:00:00+00:00,199.06,200.48,197.53,198.37,26200617,557.8779999999999
192.7975,379247,GOOGL,2025-01-10 00:00:00+00:00,194.295,196.52,190.31,192.04,26665206,557.161
196.9118,363663,GOOGL,2025-01-07 00:00:00+00:00,197.11,201.0,194.6,195.49,26487244,558.2584999999999
253.1036,678307,GOOGL,2025-10-16 00:00:00+00:00,251.765,256.96,250.101,251.46,27997159,560.7605
,315069,GOOGL,2024-11-15 00:00:00+00:00,173.73,174.14,171.22,172.49,32504649,561.1904999999999
241.3511,646752,GOOGL,2025-10-09 00:00:00+00:00,244.47,244.76,239.15,241.53,27892086,563.847
253.4877,401965,GOOGL,2025-10-23 00:00:00+00:00,252.98,255.04,251.85,253.08,19901425,546.874
180.3627,398795,GOOGL,2004-11-05 00:00:00+00:00,182.0,182.3,168.55,169.35,39626500,525.7144999999999
251.6787,505525,GOOGL,2025-09-18 00:00:00+00:00,251.68,253.99,249.8,252.03,31239474,393.46399999999994
195.4151,425088,GOOGL,2025-08-05 00:00:00+00:00,194.71,197.8599,193.885,194.67,31602340,338.28349999999995
193.9353,491447,GOOGL,2025-08-04 00:00:00+00:00,190.29,195.27,190.12,195.04,31547350,340.11249999999995
178.178,412336,GOOGL,2025-06-11 00:00:00+00:00,179.77,180.37,176.75,177.35,31646757,340.5285
155.7075,453649,GOOGL,2025-04-23 00:00:00+00:00,155.61,157.525,153.81,155.35,31128833,203.44399999999996
164.7091,370001,GOOGL,2025-03-17 00:00:00+00:00,165.03,166.3,163.67,164.29,31184335,203.42049999999995
163.5674,394099,GOOGL,2025-03-13 00:00:00+00:00,166.035,166.13,162.11,162.76,31756214,199.26899999999995
172.2077,542049,GOOGL,2025-05-27 00:00:00+00:00,170.16,173.17,170.0,172.9,37995670,196.08549999999997
200.1993,305073,GOOGL,2025-08-21 00:00:00+00:00,199.745,202.48,199.43,199.75,19774633,196.80949999999996
244.7325,535294,GOOGL,2025-10-02 00:00:00+00:00,245.15,246.81,242.3,245.69,25483298,196.89149999999995
173.6317,302782,GOOGL,2024-12-04 00:00:00+00:00,171.145,174.91,171.06,174.37,31615137,195.78399999999993
172.1026,430878,GOOGL,2025-02-27 00:00:00+00:00,173.99,174.56,167.94,168.5,39991015,196.82549999999995
242.4936,587324,GOOGL,2025-10-13 00:00:00+00:00,240.21,244.5,239.71,244.15,24995028,199.11449999999996
,150170,GOOGL,2014-07-03 00:00:00+00:00,591.7,594.25,589.0,593.08,898900,219.16649999999996
,255690,GOOGL,2019-12-10 00:00:00+00:00,1339.94,1348.0,1334.0,1342.89,880430,276.5365
252.0418,465392,GOOGL,2025-09-23 00:00:00+00:00,253.04,254.36,250.48,251.66,26628016,276.5465
240.3989,431474,GOOGL,2025-09-12 00:00:00+00:00,240.37,242.075,238.0,240.8,26771610,279.96199999999993
169.1236,204928,GOOGL,2024-11-27 00:00:00+00:00,169.0,169.4832,168.02,169.23,19266511,276.3469999999999
239.7785,514894,GOOGL,2025-09-10 00:00:00+00:00,238.9,241.66,237.85,239.17,35141074,275.65149999999994
189.0035,561395,GOOGL,2025-08-01 00:00:00+00:00,189.025,190.83,187.82,189.13,34832181,276.6405
,136369,GOOGL,2016-08-22 00:00:00+00:00,798.51,799.3,794.33,796.95,853365,303.88649999999996
,155984,GOOGL,2014-07-03 00:00:00+00:00,591.7,594.25,589.0,593.08,898900,323.80699999999996
,184272,GOOGL,2021-12-29 00:00:00+00:00,2932.8857,2948.34,2912.95,2933.1,889373,460.7099999999999
180.9782,502342,GOOGL,2025-02-21 00:00:00+00:00,185.15,185.34,179.08,179.66,35199239,460.8254999999999
159.6894,366834,GOOGL,2025-04-29 00:00:00+00:00,160.325,160.74,157.52,160.16,26808958,461.066
189.9432,417946,GOOGL,2024-12-19 00:00:00+00:00,191.625,193.03,188.38,188.51,32265241,462.27699999999993
204.215,411503,GOOGL,2025-01-31 00:00:00+00:00,202.0,205.48,201.8,204.02,32041952,464.34
167.415,388052,GOOGL,2025-06-04 00:00:00+00:00,166.735,168.215,166.36,168.05,26900838,464.09749999999997
153.1506,472801,GOOGL,2025-05-09 00:00:00+00:00,154.17,155.05,152.2,152.75,32435281,461.74749999999995
182.6644,499962,GOOGL,2025-07-17 00:00:00+00:00,182.14,184.06,180.48,183.58,31992565,458.64199999999994
164.4089,426633,GOOGL,2025-03-14 00:00:00+00:00,163.27,166.49,162.45,165.49,31995894,458.198
210.9129,410220,GOOGL,2025-08-28 00:00:00+00:00,207.25,212.22,206.9,211.64,32339307,460.355
197.9201,332356,GOOGL,2025-01-23 00:00:00+00:00,198.14,200.3,195.2,197.98,26951357,458.0464999999999
150.6666,375009,GOOGL,2025-04-22 00:00:00+00:00,148.89,152.19,148.54,151.47,26971774,435.9659999999999
255.8906,493701,GOOGL,2025-10-20 00:00:00+00:00,254.69,257.33,254.23,256.55,22350155,381.64899999999994
196.3836,437297,GOOGL,2025-07-30 00:00:00+00:00,195.6,197.5999,194.685,196.53,32445405,378.8925
,183050,TSLA,2011-11-18 00:00:00+00:00,33.64,34.11,32.54,32.6,902800,395.13409314679063
321.6611,735268,TSLA,2025-08-21 00:00:00+00:00,322.08,324.9,318.68,320.11,55744445,1196.6766172335344
223.4121,513469,TSLA,2019-06-20 00:00:00+00:00,223.0,226.9,216.35,219.62,11863462,369.69581365890264
,552447,TSLA,2019-07-02 00:00:00+00:00,228.89,229.15,222.22,224.55,9259027,690.849514493611
241.3511,646752,TSLA,2015-08-27 00:00:00+00:00,231.0,244.75,230.81,242.99,7655959,6.088771051092408
176.9674,526644,TSLA,2013-10-11 00:00:00+00:00,172.75,179.288,171.2,178.7,8311100,1004.482977534233
,203033,TSLA,2012-03-07 00:00:00+00:00,33.12,33.315,32.9105,33.12,364900,-705.563898702969
,203033,TSLA,2012-04-26 00:00:00+00:00,32.96,33.52,32.91,33.49,425300,617.2918390770467
169.0343,541621,TSLA,2013-08-28 00:00:00+00:00,169.06,171.5,163.25,166.45,14740100,178.59487020513396
,181860,TSLA,2012-04-20 00:00:00+00:00,33.14,33.7299,32.94,33.16,821800,899.7984038672271
,178129,TSLA,2010-12-21 00:00:00+00:00,31.8,32.69,31.7101,32.26,777700,-55.245785149034475
,179826,TSLA,2010-12-22 00:00:00+00:00,32.25,32.86,31.7,32.63,833300,149.58742951192392
,179826,TSLA,2012-04-18 00:00:00+00:00,32.09,32.75,31.53,32.66,823100,-143.07715503709943
,182392,TSLA,2010-12-22 00:00:00+00:00,32.25,32.86,31.7,32.63,833300,407.5905048268594
,182392,TSLA,2012-04-20 00:00:00+00:00,33.14,33.7299,32.94,33.16,821800,514.5791263747365
,153875,TSLA,2011-12-02 00:00:00+00:00,32.83,33.69,32.4,33.3,802800,389.9921336852494
,153875,TSLA,2012-04-18 00:00:00+00:00,32.09,32.75,31.53,32.66,823100,183.79995035740586
,181860,TSLA,2012-04-18 00:00:00+00:00,32.09,32.75,31.53,32.66,823100,371.69293263372913
,173076,TSLA,2011-12-02 00:00:00+00:00,32.83,33.69,32.4,33.3,802800,869.1313796925675
,152106,TSLA,2010-12-21 00:00:00+00:00,31.8,32.69,31.7101,32.26,777700,90.6155
252.2669,421634,TSLA,2019-09-12 00:00:00+00:00,247.7,253.5,244.4,245.87,8581210,101.27900000000001
,173076,TSLA,2011-11-18 00:00:00+00:00,33.64,34.11,32.54,32.6,902800,86.9035
,183050,TSLA,2012-02-23 00:00:00+00:00,33.86,34.97,33.56,34.53,820400,77.64899999999999
,158362,TSLA,2012-09-20 00:00:00+00:00,30.93,31.5,30.68,30.9,912400,67.9665
,184024,TSLA,2012-03-05 00:00:00+00:00,34.35,34.4,33.46,33.77,467000,57.5055
,196858,TSLA,2012-12-24 00:00:00+00:00,33.64,34.35,33.55,34.28,375800,50.284499999999994
