ticker,open,high,low,close,volume,vwap,timestamp,transactions,sma_close_20
AAPL,221.39,224.99,220.5601,223.85,37093374.0,223.3729,2025-03-27 04:00:00+00:00,387118,232.22875000000005
AAPL,208.693,212.24,208.37,211.21,36827633.0,210.9585,2025-04-29 04:00:00+00:00,403524,231.30325000000002
AAPL,231.7,233.12,230.11,230.89,37476188.0,231.1904,2025-08-18 04:00:00+00:00,430736,229.93775
AAPL,226.98,230.16,226.66,228.28,36211774.0,228.6648,2024-11-19 05:00:00+00:00,365242,230.45674999999997
AAPL,221.315,225.19,221.02,223.89,35905904.0,222.4314,2025-04-02 04:00:00+00:00,473114,230.22525000000002
AAPL,200.28,202.13,200.12,201.7,35423294.0,201.2063,2025-06-02 04:00:00+00:00,501431,229.85474999999997
AAPL,246.6,248.845,244.7,247.77,35477986.0,247.3488,2025-10-14 04:00:00+00:00,533528,230.94275000000002
AAPL,241.92,243.7123,240.05,242.7,37613940.0,242.2993,2025-01-08 05:00:00+00:00,406915,229.62775000000002
AAPL,254.855,255.919,253.11,254.63,37704259.0,254.539,2025-09-30 04:00:00+00:00,439294,232.21824999999998
AAPL,219.805,223.68,218.9,223.19,36336840.0,222.3346,2025-04-01 04:00:00+00:00,594669,231.71675
AAPL,242.98,245.55,241.35,242.21,40855960.0,242.9459,2025-01-07 05:00:00+00:00,462887,233.90625
AAPL,241.25,245.55,240.99,244.6,40383927.0,244.0715,2025-02-14 05:00:00+00:00,481731,235.05974999999998
AAPL,239.41,242.46,237.06,237.3,41153639.0,239.4953,2025-02-27 05:00:00+00:00,503479,234.75675
AAPL,234.805,237.81,233.97,237.33,28481377.0,236.6232,2024-11-29 05:00:00+00:00,268955,234.85675
AAPL,254.77,255.65,253.45,255.27,40858774.0,254.7699,2024-12-23 05:00:00+00:00,422563,236.17024999999998
AAPL,226.27,226.52,223.7804,224.9,30621249.0,224.9952,2025-08-21 04:00:00+00:00,406761,235.27325000000002
AAPL,214.7,215.24,213.4,213.88,40268781.0,214.1284,2025-07-25 04:00:00+00:00,409972,236.04075000000003
AAPL,210.1,211.43,208.45,210.01,42848928.0,209.9116,2025-07-08 04:00:00+00:00,512140,233.63824999999997
AAPL,254.56,255.0,253.01,254.43,40127687.0,254.0231,2025-09-29 04:00:00+00:00,489835,232.7905
AAPL,234.465,235.69,233.8101,234.93,33498439.0,234.7968,2024-11-27 05:00:00+00:00,339860,232.1485
AAPL,210.295,212.4,208.64,210.16,47490532.0,210.3633,2025-07-16 04:00:00+00:00,535850,231.464
AAPL,210.57,211.8,209.59,210.02,48068141.0,210.5606,2025-07-17 04:00:00+00:00,574972,231.40449999999996
AAPL,238.45,239.8999,236.74,239.78,47549429.0,238.5031,2025-09-04 04:00:00+00:00,541770,231.84900000000002
AAPL,243.99,244.54,242.13,243.04,40033878.0,243.0077,2024-12-05 05:00:00+00:00,401262,232.58700000000005
AAPL,252.44,253.28,249.43,250.42,39480718.0,250.6934,2024-12-31 05:00:00+00:00,361255,233.91350000000003
