ts_utc,firstPrice,last,max,min,avg_price,tradeCount,volume_shares,DateTimeUTC,HighPx,LowPx,OPEN_PRICE,ClosePx,VWAP,VOL,num_trades
2023-01-25 18:00:00+00:00,112.41,112.47,112.6,112.25,112.4396,2813,198104.0,2022-06-27 20:45:00+00:00,89.14,89.1,89.13,89.1,89.0311,75311.0,22
2023-01-25 18:00:00+00:00,112.41,112.47,112.6,112.25,112.4396,2813,198104.0,2022-11-17 13:00:00+00:00,112.3,110.68,111.901,110.76,111.3889,75747.0,552
2023-01-25 18:15:00+00:00,112.47,112.72,112.805,112.4497,112.6518,2619,181568.0,2021-12-01 13:00:00+00:00,61.2,60.8,61.0,60.95,60.9719,50570.0,404
2023-01-25 18:15:00+00:00,112.47,112.72,112.805,112.4497,112.6518,2619,181568.0,2022-01-26 14:00:00+00:00,76.1,75.82,75.9,75.93,76.0088,51155.0,512
2023-01-25 18:15:00+00:00,112.47,112.72,112.805,112.4497,112.6518,2619,181568.0,2022-01-27 13:00:00+00:00,75.06,74.48,74.7198,75.02,74.3804,50732.0,144
2023-01-25 18:15:00+00:00,112.47,112.72,112.805,112.4497,112.6518,2619,181568.0,2022-02-01 13:45:00+00:00,76.95,76.24,76.9499,76.4499,76.5076,50700.0,452
2023-01-25 18:15:00+00:00,112.47,112.72,112.805,112.4497,112.6518,2619,181568.0,2022-03-09 13:45:00+00:00,84.79,84.25,84.37,84.33,84.3853,50349.0,701
2023-02-08 17:00:00+00:00,114.16,114.09,114.24,113.9229,114.0839,2596,199276.0,2021-12-01 14:15:00+00:00,61.13,60.75,61.07,60.76,61.0023,80264.0,580
2023-02-08 17:00:00+00:00,114.16,114.09,114.24,113.9229,114.0839,2596,199276.0,2022-01-24 14:00:00+00:00,70.44,69.98,70.4,70.2,70.1875,79467.0,909
2023-02-08 17:00:00+00:00,114.16,114.09,114.24,113.9229,114.0839,2596,199276.0,2022-01-31 21:15:00+00:00,76.04,75.92,75.99,75.94,75.9531,79072.0,70
2023-02-08 17:00:00+00:00,114.16,114.09,114.24,113.9229,114.0839,2596,199276.0,2022-02-22 14:15:00+00:00,79.93,79.0,79.04,79.9,79.338,78876.0,972
2023-02-13 19:00:00+00:00,117.765,117.895,117.915,117.685,117.7914,2439,187252.0,2022-01-11 14:00:00+00:00,68.92,68.67,68.71,68.92,68.67,56925.0,260
2023-02-13 19:00:00+00:00,117.765,117.895,117.915,117.685,117.7914,2439,187252.0,2022-01-18 13:15:00+00:00,73.15,72.95,73.0,72.98,73.0134,57819.0,468
2023-02-13 19:00:00+00:00,117.765,117.895,117.915,117.685,117.7914,2439,187252.0,2022-02-28 14:15:00+00:00,77.23,76.14,77.21,76.15,76.741,57126.0,503
2023-02-13 19:15:00+00:00,117.8988,117.74,117.97,117.66,117.8236,2239,191338.0,2022-06-16 12:00:00+00:00,93.7,92.2285,92.9004,92.9,92.6472,63791.0,508
2023-02-13 19:15:00+00:00,117.8988,117.74,117.97,117.66,117.8236,2239,191338.0,2022-08-29 12:45:00+00:00,97.87,97.46,97.78,97.52,97.6936,63503.0,241
2023-02-13 19:15:00+00:00,117.8988,117.74,117.97,117.66,117.8236,2239,191338.0,2022-10-03 13:00:00+00:00,90.41,89.85,90.0,90.39,90.1052,63158.0,523
2023-02-13 19:15:00+00:00,117.8988,117.74,117.97,117.66,117.8236,2239,191338.0,2022-10-28 12:30:00+00:00,109.97,109.5,109.52,109.97,109.8394,63484.0,882
2023-02-13 19:15:00+00:00,117.8988,117.74,117.97,117.66,117.8236,2239,191338.0,2022-11-10 13:30:00+00:00,111.65,109.9,110.0,111.28,111.2267,62297.0,562
2023-02-14 17:15:00+00:00,116.66,116.7,116.86,116.5885,116.6919,2850,196126.0,2022-03-17 12:00:00+00:00,78.48,76.9,78.3201,78.43,78.2556,72657.0,607
2023-02-14 17:15:00+00:00,116.66,116.7,116.86,116.5885,116.6919,2850,196126.0,2022-06-14 12:00:00+00:00,96.87,96.6,96.75,96.81,96.7791,72939.0,269
2023-02-14 17:15:00+00:00,116.66,116.7,116.86,116.5885,116.6919,2850,196126.0,2022-06-14 13:00:00+00:00,97.66,97.21,97.36,97.47,97.3725,71269.0,662
2023-02-14 17:15:00+00:00,116.66,116.7,116.86,116.5885,116.6919,2850,196126.0,2022-10-28 13:15:00+00:00,109.64,109.1,109.31,109.46,109.3672,72081.0,874
2023-02-14 17:15:00+00:00,116.66,116.7,116.86,116.5885,116.6919,2850,196126.0,2022-11-28 14:15:00+00:00,110.57,110.35,110.5,110.4,110.438,71854.0,721
2023-02-14 17:30:00+00:00,116.7,116.53,116.76,116.5094,116.6391,2710,187685.0,2022-01-18 13:15:00+00:00,73.15,72.95,73.0,72.98,73.0134,57819.0,468
2023-02-14 17:30:00+00:00,116.7,116.53,116.76,116.5094,116.6391,2710,187685.0,2022-02-28 14:15:00+00:00,77.23,76.14,77.21,76.15,76.741,57126.0,503
2023-02-14 17:30:00+00:00,116.7,116.53,116.76,116.5094,116.6391,2710,187685.0,2022-03-03 14:15:00+00:00,80.0,79.7,79.79,79.94,79.862,58232.0,826
2023-02-14 17:30:00+00:00,116.7,116.53,116.76,116.5094,116.6391,2710,187685.0,2022-03-11 13:30:00+00:00,84.45,83.5201,83.96,84.3,84.0296,57811.0,712
2023-02-14 17:30:00+00:00,116.7,116.53,116.76,116.5094,116.6391,2710,187685.0,2022-03-29 12:30:00+00:00,81.4,80.89,81.32,81.28,81.1851,57652.0,740
2023-02-15 16:45:00+00:00,115.04,115.01,115.2901,115.0,115.1441,2455,200500.0,2021-11-10 22:30:00+00:00,64.19,64.15,64.15,64.19,64.1899,84396.0,8
2023-02-15 16:45:00+00:00,115.04,115.01,115.2901,115.0,115.1441,2455,200500.0,2022-02-01 13:30:00+00:00,77.07,76.42,77.07,76.9,76.5989,83014.0,549
2023-02-15 16:45:00+00:00,115.04,115.01,115.2901,115.0,115.1441,2455,200500.0,2022-03-08 14:00:00+00:00,88.65,88.23,88.63,88.6,88.4422,84152.0,1120
2023-02-15 16:45:00+00:00,115.04,115.01,115.2901,115.0,115.1441,2455,200500.0,2022-06-14 12:30:00+00:00,97.25,96.78,96.78,97.24,96.9985,81613.0,234
2023-02-15 16:45:00+00:00,115.04,115.01,115.2901,115.0,115.1441,2455,200500.0,2022-11-21 14:15:00+00:00,111.25,109.66,111.13,109.8,110.4498,84164.0,1013
2023-02-15 19:15:00+00:00,115.41,115.27,115.448,115.155,115.2867,2957,199298.0,2022-01-24 14:00:00+00:00,70.44,69.98,70.4,70.2,70.1875,79467.0,909
2023-02-15 19:15:00+00:00,115.41,115.27,115.448,115.155,115.2867,2957,199298.0,2022-01-31 21:15:00+00:00,76.04,75.92,75.99,75.94,75.9531,79072.0,70
2023-02-15 19:15:00+00:00,115.41,115.27,115.448,115.155,115.2867,2957,199298.0,2022-02-22 14:15:00+00:00,79.93,79.0,79.04,79.9,79.338,78876.0,972
2023-02-15 19:15:00+00:00,115.41,115.27,115.448,115.155,115.2867,2957,199298.0,2022-03-10 13:30:00+00:00,84.25,83.47,83.91,84.19,83.904,78535.0,757
2023-02-15 19:15:00+00:00,115.41,115.27,115.448,115.155,115.2867,2957,199298.0,2022-04-25 13:15:00+00:00,82.77,82.0,82.77,82.11,82.4239,78832.0,917
2023-02-15 21:00:00+00:00,116.08,116.0,116.08,115.78,116.07,91,197933.0,2022-05-31 20:30:00+00:00,96.1,96.0,96.0001,96.1,96.0003,76436.0,23
2023-02-15 21:00:00+00:00,116.08,116.0,116.08,115.78,116.07,91,197933.0,2022-05-31 23:15:00+00:00,96.35,96.2,96.2,96.35,96.0084,76471.0,17
2023-02-15 21:00:00+00:00,116.08,116.0,116.08,115.78,116.07,91,197933.0,2022-11-17 13:00:00+00:00,112.3,110.68,111.901,110.76,111.3889,75747.0,552
2023-02-15 21:00:00+00:00,116.08,116.0,116.08,115.78,116.07,91,197933.0,2023-09-13 12:30:00+00:00,118.13,117.6501,117.8,117.6501,117.6121,75584.0,220
2023-02-15 21:00:00+00:00,116.08,116.0,116.08,115.78,116.07,91,197933.0,2023-10-06 13:00:00+00:00,105.335,104.806,105.3,105.0,105.0293,75062.0,1154
2023-02-16 18:45:00+00:00,116.41,116.53,116.56,116.389,116.4693,2760,196382.0,2022-06-14 12:00:00+00:00,96.87,96.6,96.75,96.81,96.7791,72939.0,269
2023-02-16 18:45:00+00:00,116.41,116.53,116.56,116.389,116.4693,2760,196382.0,2022-10-28 13:15:00+00:00,109.64,109.1,109.31,109.46,109.3672,72081.0,874
2023-02-16 18:45:00+00:00,116.41,116.53,116.56,116.389,116.4693,2760,196382.0,2022-11-28 14:15:00+00:00,110.57,110.35,110.5,110.4,110.438,71854.0,721
2023-02-16 18:45:00+00:00,116.41,116.53,116.56,116.389,116.4693,2760,196382.0,2023-01-23 22:15:00+00:00,112.76,112.76,112.76,112.76,112.76,74104.0,3
2023-02-16 18:45:00+00:00,116.41,116.53,116.56,116.389,116.4693,2760,196382.0,2023-01-25 21:30:00+00:00,114.41,113.2,113.2,113.82,113.9404,72824.0,535
2023-02-22 17:00:00+00:00,109.975,110.1082,110.18,109.89,110.0221,2455,202366.0,2022-03-10 14:00:00+00:00,83.96,83.42,83.92,83.42,83.7418,87106.0,965
2023-02-22 17:00:00+00:00,109.975,110.1082,110.18,109.89,110.0221,2455,202366.0,2022-05-05 13:00:00+00:00,92.18,91.72,91.76,92.01,91.9854,86746.0,1019
2023-02-22 17:00:00+00:00,109.975,110.1082,110.18,109.89,110.0221,2455,202366.0,2023-03-21 20:45:00+00:00,107.19,107.01,107.04,107.01,107.0406,87006.0,55
2023-02-22 18:30:00+00:00,110.595,110.59,110.64,110.47,110.5665,2322,195507.0,2022-06-14 13:00:00+00:00,97.66,97.21,97.36,97.47,97.3725,71269.0,662
2023-02-22 18:30:00+00:00,110.595,110.59,110.64,110.47,110.5665,2322,195507.0,2022-10-28 13:15:00+00:00,109.64,109.1,109.31,109.46,109.3672,72081.0,874
2023-02-22 18:30:00+00:00,110.595,110.59,110.64,110.47,110.5665,2322,195507.0,2022-11-28 14:15:00+00:00,110.57,110.35,110.5,110.4,110.438,71854.0,721
2023-02-23 18:45:00+00:00,110.885,110.94,110.97,110.77,110.8806,2386,193734.0,2021-11-12 14:15:00+00:00,64.31,63.84,63.97,64.0,64.2692,67538.0,117
2023-02-23 18:45:00+00:00,110.885,110.94,110.97,110.77,110.8806,2386,193734.0,2021-11-19 13:00:00+00:00,62.81,61.8,62.1801,61.93,62.0674,66492.0,445
2023-02-23 18:45:00+00:00,110.885,110.94,110.97,110.77,110.8806,2386,193734.0,2021-11-29 14:00:00+00:00,62.6,62.3301,62.52,62.6,62.5353,66592.0,388
2023-02-23 18:45:00+00:00,110.885,110.94,110.97,110.77,110.8806,2386,193734.0,2022-01-06 13:00:00+00:00,67.75,67.5,67.59,67.63,67.5961,66448.0,246
2023-02-23 18:45:00+00:00,110.885,110.94,110.97,110.77,110.8806,2386,193734.0,2022-02-15 14:15:00+00:00,77.26,76.77,77.07,76.88,76.9947,67337.0,925
2023-02-23 19:30:00+00:00,111.17,111.1,111.31,111.0301,111.1899,2607,193651.0,2021-11-19 13:00:00+00:00,62.81,61.8,62.1801,61.93,62.0674,66492.0,445
2023-02-23 19:30:00+00:00,111.17,111.1,111.31,111.0301,111.1899,2607,193651.0,2021-11-29 14:00:00+00:00,62.6,62.3301,62.52,62.6,62.5353,66592.0,388
2023-02-23 19:30:00+00:00,111.17,111.1,111.31,111.0301,111.1899,2607,193651.0,2022-01-06 13:00:00+00:00,67.75,67.5,67.59,67.63,67.5961,66448.0,246
2023-02-23 19:30:00+00:00,111.17,111.1,111.31,111.0301,111.1899,2607,193651.0,2022-02-15 14:15:00+00:00,77.26,76.77,77.07,76.88,76.9947,67337.0,925
2023-02-23 19:30:00+00:00,111.17,111.1,111.31,111.0301,111.1899,2607,193651.0,2022-03-10 14:15:00+00:00,84.15,83.45,83.47,84.15,83.7481,67242.0,815
2023-02-24 18:30:00+00:00,109.835,110.14,110.14,109.73,109.9344,2142,198142.0,2022-02-01 12:30:00+00:00,77.46,76.23,76.36,77.36,77.1194,77973.0,858
2023-02-24 18:30:00+00:00,109.835,110.14,110.14,109.73,109.9344,2142,198142.0,2022-05-31 20:30:00+00:00,96.1,96.0,96.0001,96.1,96.0003,76436.0,23
2023-02-24 18:30:00+00:00,109.835,110.14,110.14,109.73,109.9344,2142,198142.0,2022-05-31 23:15:00+00:00,96.35,96.2,96.2,96.35,96.0084,76471.0,17
2023-02-24 18:30:00+00:00,109.835,110.14,110.14,109.73,109.9344,2142,198142.0,2023-09-13 12:30:00+00:00,118.13,117.6501,117.8,117.6501,117.6121,75584.0,220
2023-02-27 18:00:00+00:00,111.03,111.06,111.085,110.975,111.0306,2396,196806.0,2022-06-14 12:00:00+00:00,96.87,96.6,96.75,96.81,96.7791,72939.0,269
2023-02-27 18:00:00+00:00,111.03,111.06,111.085,110.975,111.0306,2396,196806.0,2023-01-23 22:15:00+00:00,112.76,112.76,112.76,112.76,112.76,74104.0,3
2023-02-27 18:00:00+00:00,111.03,111.06,111.085,110.975,111.0306,2396,196806.0,2023-01-25 21:30:00+00:00,114.41,113.2,113.2,113.82,113.9404,72824.0,535
2023-02-27 18:00:00+00:00,111.03,111.06,111.085,110.975,111.0306,2396,196806.0,2023-03-20 20:45:00+00:00,102.45,102.27,102.33,102.28,102.4181,73930.0,70
2023-02-27 18:00:00+00:00,111.03,111.06,111.085,110.975,111.0306,2396,196806.0,2023-09-28 20:00:00+00:00,119.58,119.45,119.47,119.47,119.4706,72349.0,94
2023-02-28 18:15:00+00:00,109.4905,109.37,109.53,109.34,109.4371,2340,191020.0,2022-06-16 12:00:00+00:00,93.7,92.2285,92.9004,92.9,92.6472,63791.0,508
2023-02-28 18:15:00+00:00,109.4905,109.37,109.53,109.34,109.4371,2340,191020.0,2022-08-29 12:45:00+00:00,97.87,97.46,97.78,97.52,97.6936,63503.0,241
2023-02-28 18:15:00+00:00,109.4905,109.37,109.53,109.34,109.4371,2340,191020.0,2022-10-03 13:00:00+00:00,90.41,89.85,90.0,90.39,90.1052,63158.0,523
2023-02-28 18:15:00+00:00,109.4905,109.37,109.53,109.34,109.4371,2340,191020.0,2022-10-28 12:30:00+00:00,109.97,109.5,109.52,109.97,109.8394,63484.0,882
2023-02-28 18:15:00+00:00,109.4905,109.37,109.53,109.34,109.4371,2340,191020.0,2022-11-10 13:30:00+00:00,111.65,109.9,110.0,111.28,111.2267,62297.0,562
2023-03-01 18:30:00+00:00,110.97,110.83,110.99,110.8,110.9066,2305,191087.0,2022-08-29 12:45:00+00:00,97.87,97.46,97.78,97.52,97.6936,63503.0,241
2023-03-01 18:30:00+00:00,110.97,110.83,110.99,110.8,110.9066,2305,191087.0,2022-10-03 13:00:00+00:00,90.41,89.85,90.0,90.39,90.1052,63158.0,523
2023-03-01 18:30:00+00:00,110.97,110.83,110.99,110.8,110.9066,2305,191087.0,2022-10-28 12:30:00+00:00,109.97,109.5,109.52,109.97,109.8394,63484.0,882
2023-03-01 18:30:00+00:00,110.97,110.83,110.99,110.8,110.9066,2305,191087.0,2022-11-10 13:30:00+00:00,111.65,109.9,110.0,111.28,111.2267,62297.0,562
2023-03-01 18:30:00+00:00,110.97,110.83,110.99,110.8,110.9066,2305,191087.0,2023-01-26 22:30:00+00:00,117.94,117.7,117.7,117.9302,117.7652,63486.0,9
2023-03-01 19:00:00+00:00,110.93,111.05,111.09,110.71,110.8661,2543,181695.0,2021-12-01 13:00:00+00:00,61.2,60.8,61.0,60.95,60.9719,50570.0,404
2023-03-01 19:00:00+00:00,110.93,111.05,111.09,110.71,110.8661,2543,181695.0,2022-01-26 14:00:00+00:00,76.1,75.82,75.9,75.93,76.0088,51155.0,512
2023-03-01 19:00:00+00:00,110.93,111.05,111.09,110.71,110.8661,2543,181695.0,2022-01-27 13:00:00+00:00,75.06,74.48,74.7198,75.02,74.3804,50732.0,144
2023-03-01 19:00:00+00:00,110.93,111.05,111.09,110.71,110.8661,2543,181695.0,2022-02-01 13:45:00+00:00,76.95,76.24,76.9499,76.4499,76.5076,50700.0,452
2023-03-01 19:00:00+00:00,110.93,111.05,111.09,110.71,110.8661,2543,181695.0,2022-03-09 13:45:00+00:00,84.79,84.25,84.37,84.33,84.3853,50349.0,701
2023-03-02 16:00:00+00:00,111.31,111.2609,111.388,111.15,111.2762,2399,185056.0,2021-12-28 13:00:00+00:00,62.4,62.07,62.2499,62.37,61.9554,54902.0,139
2023-03-02 16:00:00+00:00,111.31,111.2609,111.388,111.15,111.2762,2399,185056.0,2022-02-01 14:15:00+00:00,76.88,76.4,76.65,76.65,76.6034,55056.0,729
2023-03-02 16:00:00+00:00,111.31,111.2609,111.388,111.15,111.2762,2399,185056.0,2022-03-23 13:00:00+00:00,83.49,82.92,83.02,83.31,83.1587,55164.0,504
2023-03-02 16:00:00+00:00,111.31,111.2609,111.388,111.15,111.2762,2399,185056.0,2022-03-24 20:45:00+00:00,83.3901,83.38,83.3901,83.39,83.3821,54451.0,23
2023-03-02 16:00:00+00:00,111.31,111.2609,111.388,111.15,111.2762,2399,185056.0,2022-11-30 14:00:00+00:00,111.64,111.32,111.49,111.32,111.4404,55133.0,713
2023-03-02 17:45:00+00:00,110.8,111.06,111.13,110.78,110.9769,2131,190181.0,2022-06-02 12:00:00+00:00,97.596,95.6,96.3301,97.21,96.3752,60599.0,724
2023-03-02 17:45:00+00:00,110.8,111.06,111.13,110.78,110.9769,2131,190181.0,2022-11-10 13:45:00+00:00,111.28,110.49,111.19,110.5,110.9615,61256.0,665
2023-03-02 17:45:00+00:00,110.8,111.06,111.13,110.78,110.9769,2131,190181.0,2022-11-11 14:15:00+00:00,112.83,111.96,112.05,112.58,112.1399,61551.0,682
2023-03-02 17:45:00+00:00,110.8,111.06,111.13,110.78,110.9769,2131,190181.0,2023-01-31 12:45:00+00:00,114.95,113.8,113.9,113.93,114.3202,61578.0,712
2023-03-02 17:45:00+00:00,110.8,111.06,111.13,110.78,110.9769,2131,190181.0,2023-06-29 20:30:00+00:00,106.84,106.7,106.84,106.77,106.7043,61376.0,32
2023-03-02 18:00:00+00:00,111.07,110.83,111.14,110.655,110.8321,2488,185709.0,2021-12-28 13:00:00+00:00,62.4,62.07,62.2499,62.37,61.9554,54902.0,139
2023-03-02 18:00:00+00:00,111.07,110.83,111.14,110.655,110.8321,2488,185709.0,2022-02-01 14:15:00+00:00,76.88,76.4,76.65,76.65,76.6034,55056.0,729
2023-03-02 21:00:00+00:00,111.4,111.4,111.49,111.4,111.3912,89,200346.0,2022-03-08 14:00:00+00:00,88.65,88.23,88.63,88.6,88.4422,84152.0,1120
2023-03-02 21:00:00+00:00,111.4,111.4,111.49,111.4,111.3912,89,200346.0,2022-07-05 13:00:00+00:00,87.21,86.07,87.21,86.35,86.5634,81003.0,896
2023-03-02 21:00:00+00:00,111.4,111.4,111.49,111.4,111.3912,89,200346.0,2022-10-10 20:45:00+00:00,98.7699,98.6601,98.7699,98.6601,98.8347,80841.0,29
2023-03-02 21:00:00+00:00,111.4,111.4,111.49,111.4,111.3912,89,200346.0,2022-11-21 14:15:00+00:00,111.25,109.66,111.13,109.8,110.4498,84164.0,1013
2023-03-02 21:00:00+00:00,111.4,111.4,111.49,111.4,111.3912,89,200346.0,2023-04-21 20:00:00+00:00,116.01,115.7,116.01,115.83,116.0086,81965.0,39
2023-03-07 17:00:00+00:00,112.34,112.55,112.61,112.334,112.5214,2202,201429.0,2021-11-10 22:30:00+00:00,64.19,64.15,64.15,64.19,64.1899,84396.0,8
2023-03-07 17:45:00+00:00,112.425,112.415,112.475,112.33,112.3964,2174,184363.0,2022-03-07 13:45:00+00:00,85.19,84.7199,84.83,85.05,84.9445,53153.0,797
2023-03-07 17:45:00+00:00,112.425,112.415,112.475,112.33,112.3964,2174,184363.0,2022-03-07 14:00:00+00:00,85.12,84.71,85.0972,84.82,84.8913,53379.0,903
2023-03-07 17:45:00+00:00,112.425,112.415,112.475,112.33,112.3964,2174,184363.0,2022-04-12 12:00:00+00:00,85.17,84.059,84.72,85.17,84.9336,53301.0,186
2023-03-07 17:45:00+00:00,112.425,112.415,112.475,112.33,112.3964,2174,184363.0,2022-05-04 12:00:00+00:00,89.88,89.31,89.82,89.82,89.7648,53679.0,683
2023-03-07 17:45:00+00:00,112.425,112.415,112.475,112.33,112.3964,2174,184363.0,2022-05-04 12:15:00+00:00,89.8772,89.54,89.87,89.6,89.7748,53151.0,670
2023-03-07 18:15:00+00:00,112.07,111.92,112.11,111.86,111.9822,2560,185987.0,2021-12-28 13:00:00+00:00,62.4,62.07,62.2499,62.37,61.9554,54902.0,139
2023-03-07 18:15:00+00:00,112.07,111.92,112.11,111.86,111.9822,2560,185987.0,2022-02-01 14:15:00+00:00,76.88,76.4,76.65,76.65,76.6034,55056.0,729
2023-03-07 21:00:00+00:00,111.62,111.61,111.8,111.37,111.6041,104,183128.0,2022-01-19 13:00:00+00:00,73.78,73.262,73.58,73.49,73.594,51558.0,388
2023-03-07 21:00:00+00:00,111.62,111.61,111.8,111.37,111.6041,104,183128.0,2022-02-25 14:15:00+00:00,76.94,75.37,75.38,76.94,75.9629,51679.0,557
2023-03-07 21:00:00+00:00,111.62,111.61,111.8,111.37,111.6041,104,183128.0,2022-03-08 13:15:00+00:00,88.4,88.01,88.04,88.25,88.1543,52607.0,767
2023-03-07 21:00:00+00:00,111.62,111.61,111.8,111.37,111.6041,104,183128.0,2022-03-08 13:30:00+00:00,88.4,88.0601,88.2801,88.4,88.2608,52650.0,754
2023-03-07 21:00:00+00:00,111.62,111.61,111.8,111.37,111.6041,104,183128.0,2022-03-16 12:00:00+00:00,77.63,77.25,77.3098,77.61,77.4899,52093.0,371
2023-03-08 19:00:00+00:00,109.78,109.79,109.93,109.73,109.8258,3161,201691.0,2021-11-18 14:15:00+00:00,64.25,64.04,64.15,64.15,64.1655,84824.0,678
2023-03-08 19:00:00+00:00,109.78,109.79,109.93,109.73,109.8258,3161,201691.0,2022-02-22 13:00:00+00:00,78.9,78.15,78.809,78.8,78.8609,86109.0,546
2023-03-08 19:00:00+00:00,109.78,109.79,109.93,109.73,109.8258,3161,201691.0,2022-02-24 14:15:00+00:00,79.28,78.8,78.9601,79.07,78.9305,86247.0,1418
2023-03-08 19:15:00+00:00,109.78,109.9,109.94,109.77,109.8617,2833,184363.0,2022-03-07 13:45:00+00:00,85.19,84.7199,84.83,85.05,84.9445,53153.0,797
2023-03-08 19:15:00+00:00,109.78,109.9,109.94,109.77,109.8617,2833,184363.0,2022-03-07 14:00:00+00:00,85.12,84.71,85.0972,84.82,84.8913,53379.0,903
2023-03-08 19:15:00+00:00,109.78,109.9,109.94,109.77,109.8617,2833,184363.0,2022-04-12 12:00:00+00:00,85.17,84.059,84.72,85.17,84.9336,53301.0,186
2023-03-08 19:15:00+00:00,109.78,109.9,109.94,109.77,109.8617,2833,184363.0,2022-05-04 12:00:00+00:00,89.88,89.31,89.82,89.82,89.7648,53679.0,683
2023-03-08 19:15:00+00:00,109.78,109.9,109.94,109.77,109.8617,2833,184363.0,2022-05-04 12:15:00+00:00,89.8772,89.54,89.87,89.6,89.7748,53151.0,670
2023-03-09 16:30:00+00:00,111.24,111.19,111.43,111.19,111.2845,2317,182286.0,2022-04-04 13:15:00+00:00,83.95,83.25,83.9,83.25,83.7072,50871.0,358
2023-03-09 16:30:00+00:00,111.24,111.19,111.43,111.19,111.2845,2317,182286.0,2022-05-11 13:15:00+00:00,86.6,85.69,86.03,86.6,86.1497,50818.0,256
2023-03-09 16:30:00+00:00,111.24,111.19,111.43,111.19,111.2845,2317,182286.0,2022-05-31 12:00:00+00:00,98.9,98.5,98.7,98.84,98.8028,51358.0,421
2023-03-09 16:30:00+00:00,111.24,111.19,111.43,111.19,111.2845,2317,182286.0,2022-06-08 12:00:00+00:00,104.3988,103.5,103.5,104.1696,104.0666,50809.0,570
2023-03-09 16:30:00+00:00,111.24,111.19,111.43,111.19,111.2845,2317,182286.0,2022-07-14 13:00:00+00:00,83.04,82.25,82.95,82.25,82.4644,51966.0,767
2023-03-28 16:30:00+00:00,107.35,107.46,107.5169,107.29,107.4119,2343,198398.0,2022-02-22 14:15:00+00:00,79.93,79.0,79.04,79.9,79.338,78876.0,972
2023-03-28 16:30:00+00:00,107.35,107.46,107.5169,107.29,107.4119,2343,198398.0,2022-03-10 13:30:00+00:00,84.25,83.47,83.91,84.19,83.904,78535.0,757
2023-03-28 16:30:00+00:00,107.35,107.46,107.5169,107.29,107.4119,2343,198398.0,2022-04-25 13:15:00+00:00,82.77,82.0,82.77,82.11,82.4239,78832.0,917
2023-03-28 16:30:00+00:00,107.35,107.46,107.5169,107.29,107.4119,2343,198398.0,2023-08-07 20:00:00+00:00,107.25,107.06,107.06,107.2,107.2006,78579.0,89
2023-03-28 18:45:00+00:00,107.04,107.18,107.2099,106.97,107.0926,2481,187068.0,2022-01-11 14:00:00+00:00,68.92,68.67,68.71,68.92,68.67,56925.0,260
2023-03-28 18:45:00+00:00,107.04,107.18,107.2099,106.97,107.0926,2481,187068.0,2022-02-28 14:15:00+00:00,77.23,76.14,77.21,76.15,76.741,57126.0,503
2023-03-28 18:45:00+00:00,107.04,107.18,107.2099,106.97,107.0926,2481,187068.0,2022-03-11 13:30:00+00:00,84.45,83.5201,83.96,84.3,84.0296,57811.0,712
2023-03-28 18:45:00+00:00,107.04,107.18,107.2099,106.97,107.0926,2481,187068.0,2022-03-29 12:30:00+00:00,81.4,80.89,81.32,81.28,81.1851,57652.0,740
2023-03-28 18:45:00+00:00,107.04,107.18,107.2099,106.97,107.0926,2481,187068.0,2022-06-02 20:30:00+00:00,97.8,97.67,97.73,97.7012,97.6727,56198.0,25
2023-03-30 16:45:00+00:00,109.01,109.08,109.14,108.9,109.0583,2466,187100.0,2022-01-11 14:00:00+00:00,68.92,68.67,68.71,68.92,68.67,56925.0,260
2023-03-30 16:45:00+00:00,109.01,109.08,109.14,108.9,109.0583,2466,187100.0,2022-02-28 14:15:00+00:00,77.23,76.14,77.21,76.15,76.741,57126.0,503
2023-03-30 16:45:00+00:00,109.01,109.08,109.14,108.9,109.0583,2466,187100.0,2022-03-29 12:30:00+00:00,81.4,80.89,81.32,81.28,81.1851,57652.0,740
2023-03-30 16:45:00+00:00,109.01,109.08,109.14,108.9,109.0583,2466,187100.0,2022-06-13 12:00:00+00:00,98.25,97.32,98.2,98.0,97.8206,57232.0,636
2023-03-30 16:45:00+00:00,109.01,109.08,109.14,108.9,109.0583,2466,187100.0,2022-10-05 13:15:00+00:00,95.97,95.25,95.79,95.97,95.6005,56838.0,576
2023-03-30 17:00:00+00:00,109.07,109.15,109.23,109.06,109.1512,2227,183981.0,2022-03-07 13:45:00+00:00,85.19,84.7199,84.83,85.05,84.9445,53153.0,797
2023-03-30 17:00:00+00:00,109.07,109.15,109.23,109.06,109.1512,2227,183981.0,2022-03-07 14:00:00+00:00,85.12,84.71,85.0972,84.82,84.8913,53379.0,903
2023-03-30 17:00:00+00:00,109.07,109.15,109.23,109.06,109.1512,2227,183981.0,2022-04-12 12:00:00+00:00,85.17,84.059,84.72,85.17,84.9336,53301.0,186
2023-03-30 17:00:00+00:00,109.07,109.15,109.23,109.06,109.1512,2227,183981.0,2022-05-04 12:00:00+00:00,89.88,89.31,89.82,89.82,89.7648,53679.0,683
2023-03-30 17:00:00+00:00,109.07,109.15,109.23,109.06,109.1512,2227,183981.0,2022-05-04 12:15:00+00:00,89.8772,89.54,89.87,89.6,89.7748,53151.0,670
2023-03-30 17:30:00+00:00,109.14,108.965,109.14,108.89,108.9845,2462,191532.0,2022-03-31 12:00:00+00:00,82.39,81.81,82.101,81.88,82.6335,64356.0,400
